213566397;40.85939;-73.32487;-1.27976;0.7131308
213566398;40.85935;-73.32471;-1.279758;0.7131302
213566400;40.8593;-73.32455;-1.279755;0.7131293
213566403;40.85922;-73.3244;-1.279752;0.713128
213566405;40.85912;-73.32427;-1.27975;0.7131261
213566407;40.859;-73.32417;-1.279748;0.713124
213566410;40.85888;-73.3241;-1.279747;0.7131219
213566412;40.85843;-73.32397;-1.279745;0.713114
213566414;40.85726;-73.32369;-1.27974;0.7130937
213566984;40.87501;-73.32418;-1.279748;0.7134035
213572623;40.86345;-73.31785;-1.279638;0.7132016
213572626;40.86342;-73.31808;-1.279642;0.7132013
213572628;40.86339;-73.31831;-1.279646;0.7132007
213572631;40.86333;-73.31853;-1.27965;0.7131997
213572633;40.86325;-73.3187;-1.279653;0.7131982
213572636;40.86311;-73.31883;-1.279655;0.7131957
213572640;40.86291;-73.31889;-1.279656;0.7131923
213572643;40.8627;-73.31887;-1.279656;0.7131886
213572647;40.8625;-73.31887;-1.279656;0.7131852
213572648;40.86231;-73.31889;-1.279656;0.7131818
213572650;40.86216;-73.31894;-1.279657;0.7131793
213572652;40.86203;-73.31898;-1.279658;0.7131769
213572654;40.86189;-73.31898;-1.279658;0.7131745
213572658;40.86176;-73.31894;-1.279657;0.7131722
213572660;40.8616;-73.31886;-1.279656;0.7131695
213572663;40.86141;-73.31876;-1.279654;0.7131662
213573179;40.86665;-73.31721;-1.279627;0.7132576
213573182;40.86549;-73.31689;-1.279621;0.7132373
213574204;40.84755;-73.33091;-1.279866;0.7129242
213582301;40.84962;-73.31425;-1.279575;0.7129604
213582305;40.85081;-73.31464;-1.279582;0.7129812
213582308;40.85243;-73.31518;-1.279591;0.7130095
213591707;40.85321;-73.31838;-1.279647;0.7130229
213591710;40.85284;-73.31836;-1.279647;0.7130165
213591712;40.8522;-73.31818;-1.279644;0.7130053
213591717;40.85177;-73.31805;-1.279641;0.7129979
213591720;40.85166;-73.31803;-1.279641;0.712996
213591723;40.85155;-73.31805;-1.279641;0.7129941
213593144;40.88076;-73.32578;-1.279776;0.7135038
213593147;40.8803;-73.32574;-1.279776;0.7134959
213593149;40.87975;-73.3256;-1.279773;0.7134862
213593153;40.87883;-73.32532;-1.279768;0.7134702
213593156;40.8779;-73.32504;-1.279763;0.7134539
213593159;40.8773;-73.32484;-1.27976;0.7134435
213593161;40.87698;-73.32471;-1.279758;0.7134378
213593163;40.87662;-73.32462;-1.279756;0.7134315
213593166;40.87633;-73.32455;-1.279755;0.7134266
213593169;40.87567;-73.32437;-1.279752;0.713415
213593172;40.87489;-73.32414;-1.279748;0.7134013
213593175;40.87282;-73.32351;-1.279737;0.7133653
213593178;40.87217;-73.3233;-1.279733;0.7133539
213593181;40.86905;-73.32235;-1.279716;0.7132995
213593183;40.86858;-73.32223;-1.279714;0.7132912
213593185;40.86826;-73.32213;-1.279713;0.7132857
213593186;40.86788;-73.32199;-1.27971;0.7132791
213593189;40.86691;-73.32169;-1.279705;0.7132621
213593194;40.86563;-73.32136;-1.279699;0.7132399
213593196;40.86483;-73.32111;-1.279695;0.7132258
213593200;40.86409;-73.32089;-1.279691;0.7132128
213593203;40.86239;-73.32037;-1.279682;0.7131832
213593205;40.86119;-73.31998;-1.279675;0.7131622
213593207;40.86084;-73.31988;-1.279673;0.7131562
213593211;40.8606;-73.31979;-1.279672;0.7131519
213593214;40.86008;-73.31967;-1.27967;0.7131429
213593216;40.85791;-73.31897;-1.279657;0.7131051
213593218;40.85681;-73.31867;-1.279652;0.7130858
213593221;40.85621;-73.31849;-1.279649;0.7130753
213593224;40.85509;-73.31815;-1.279643;0.7130559
213593226;40.85373;-73.31773;-1.279636;0.713032
213593228;40.85299;-73.31749;-1.279632;0.7130193
213593231;40.85186;-73.3171;-1.279625;0.7129994
213593234;40.84977;-73.31645;-1.279613;0.712963
213593236;40.84948;-73.31635;-1.279612;0.7129579
213593238;40.84746;-73.31566;-1.2796;0.7129227
213593239;40.8464;-73.31532;-1.279594;0.7129042
213593242;40.84517;-73.31493;-1.279587;0.7128828
213593249;40.84354;-73.31438;-1.279577;0.7128543
213593252;40.84293;-73.31422;-1.279575;0.7128436
213593258;40.84048;-73.31346;-1.279561;0.7128009
213593270;40.83768;-73.31249;-1.279544;0.7127519
213593272;40.83707;-73.31227;-1.279541;0.7127413
213593276;40.8363;-73.31201;-1.279536;0.7127279
213593279;40.83594;-73.3119;-1.279534;0.7127216
213593282;40.83587;-73.31187;-1.279534;0.7127205
213593285;40.83458;-73.31148;-1.279527;0.7126978
213593288;40.83401;-73.31131;-1.279524;0.712688
213593291;40.83343;-73.31114;-1.279521;0.7126778
213596355;40.86307;-73.31624;-1.27961;0.7131951
213596358;40.86302;-73.31646;-1.279614;0.7131943
213596359;40.863;-73.31668;-1.279617;0.7131939
213596362;40.863;-73.31687;-1.279621;0.7131938
213596365;40.86298;-73.31699;-1.279623;0.7131936
213596368;40.86298;-73.31702;-1.279623;0.7131936
213596371;40.86286;-73.31769;-1.279635;0.7131914
213598908;40.84477;-73.31659;-1.279616;0.7128758
213598911;40.84461;-73.31767;-1.279635;0.712873
213598915;40.84459;-73.318;-1.279641;0.7128725
213598916;40.8446;-73.31815;-1.279643;0.7128728
213598918;40.84465;-73.3183;-1.279646;0.7128736
213598924;40.84476;-73.31841;-1.279648;0.7128756
213598935;40.84486;-73.31848;-1.279649;0.7128773
213598938;40.84502;-73.31854;-1.27965;0.7128801
213598941;40.84647;-73.31892;-1.279657;0.7129054
213598944;40.84722;-73.31913;-1.27966;0.7129185
213599899;40.86611;-73.3243;-1.27975;0.7132482
213599902;40.86593;-73.32554;-1.279772;0.7132451
213599905;40.86575;-73.32679;-1.279794;0.7132418
213601284;40.85447;-73.30942;-1.279491;0.713045
213601288;40.854;-73.30943;-1.279491;0.7130368
213601295;40.85385;-73.30942;-1.279491;0.7130342
213601299;40.85373;-73.30939;-1.27949;0.713032
213601301;40.85356;-73.30928;-1.279488;0.7130291
213601304;40.85329;-73.30914;-1.279486;0.7130245
213609428;40.8651;-73.29683;-1.279271;0.7132305
213609461;40.86882;-73.29729;-1.279279;0.7132955
213620922;40.85061;-73.32688;-1.279796;0.7129776
